event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end
192,2,8,2,8,compute,mb0_s8_bwd,0.004161310240000001,0.004223810240000001,0,8,compute,mb0_s8_bwd,0.004161310240000001,0.004223810240000001
193,1,7,1,7,compute,mb1_s7_bwd,0.004161310240000001,0.004223810240000001,0,7,compute,mb1_s7_bwd,0.004161310240000001,0.004223810240000001
194,1,6,1,6,compute,mb2_s6_bwd,0.004161310240000001,0.004223810240000001,0,6,compute,mb2_s6_bwd,0.004161310240000001,0.004223810240000001
195,1,5,1,5,compute,mb3_s5_bwd,0.004161310240000001,0.004223810240000001,0,5,compute,mb3_s5_bwd,0.004161310240000001,0.004223810240000001
196,2,8,1,7,comm,gradient,0.004223810240000001,0.004307696320000001,8388608,8,comm,gradient,0.004223810240000001,0.004307696320000001
197,1,7,1,6,comm,gradient,0.004223810240000001,0.004307696320000001,8388608,7,comm,gradient,0.004223810240000001,0.004307696320000001
198,1,6,1,5,comm,gradient,0.004223810240000001,0.004307696320000001,8388608,6,comm,gradient,0.004223810240000001,0.004307696320000001
199,1,5,1,4,comm,gradient,0.004223810240000001,0.004307696320000001,8388608,5,comm,gradient,0.004223810240000001,0.004307696320000001
200,1,7,1,7,compute,mb0_s7_bwd,0.004307696320000001,0.004370196320000001,0,7,compute,mb0_s7_bwd,0.004307696320000001,0.004370196320000001
201,1,6,1,6,compute,mb1_s6_bwd,0.004307696320000001,0.004370196320000001,0,6,compute,mb1_s6_bwd,0.004307696320000001,0.004370196320000001
202,1,5,1,5,compute,mb2_s5_bwd,0.004307696320000001,0.004370196320000001,0,5,compute,mb2_s5_bwd,0.004307696320000001,0.004370196320000001
203,1,4,1,4,compute,mb3_s4_bwd,0.004307696320000001,0.004370196320000001,0,4,compute,mb3_s4_bwd,0.004307696320000001,0.004370196320000001
204,1,7,1,6,comm,gradient,0.004370196320000001,0.004454082400000001,8388608,7,comm,gradient,0.004370196320000001,0.004454082400000001
205,1,6,1,5,comm,gradient,0.004370196320000001,0.004454082400000001,8388608,6,comm,gradient,0.004370196320000001,0.004454082400000001
206,1,5,1,4,comm,gradient,0.004370196320000001,0.004454082400000001,8388608,5,comm,gradient,0.004370196320000001,0.004454082400000001
207,1,4,0,3,comm,gradient,0.004370196320000001,0.004454082400000001,8388608,4,comm,gradient,0.004370196320000001,0.004454082400000001
208,1,6,1,6,compute,mb0_s6_bwd,0.004454082400000001,0.004516582400000001,0,6,compute,mb0_s6_bwd,0.004454082400000001,0.004516582400000001
209,1,5,1,5,compute,mb1_s5_bwd,0.004454082400000001,0.004516582400000001,0,5,compute,mb1_s5_bwd,0.004454082400000001,0.004516582400000001
210,1,4,1,4,compute,mb2_s4_bwd,0.004454082400000001,0.004516582400000001,0,4,compute,mb2_s4_bwd,0.004454082400000001,0.004516582400000001
211,0,3,0,3,compute,mb3_s3_bwd,0.004454082400000001,0.004516582400000001,0,3,compute,mb3_s3_bwd,0.004454082400000001,0.004516582400000001
212,1,6,1,5,comm,gradient,0.004516582400000001,0.004600468480000001,8388608,6,comm,gradient,0.004516582400000001,0.004600468480000001
213,1,5,1,4,comm,gradient,0.004516582400000001,0.004600468480000001,8388608,5,comm,gradient,0.004516582400000001,0.004600468480000001
214,1,4,0,3,comm,gradient,0.004516582400000001,0.004600468480000001,8388608,4,comm,gradient,0.004516582400000001,0.004600468480000001
215,0,3,0,2,comm,gradient,0.004516582400000001,0.004600468480000001,8388608,3,comm,gradient,0.004516582400000001,0.004600468480000001
216,1,5,1,5,compute,mb0_s5_bwd,0.004600468480000001,0.004662968480000001,0,5,compute,mb0_s5_bwd,0.004600468480000001,0.004662968480000001
217,1,4,1,4,compute,mb1_s4_bwd,0.004600468480000001,0.004662968480000001,0,4,compute,mb1_s4_bwd,0.004600468480000001,0.004662968480000001
218,0,3,0,3,compute,mb2_s3_bwd,0.004600468480000001,0.004662968480000001,0,3,compute,mb2_s3_bwd,0.004600468480000001,0.004662968480000001
219,0,2,0,2,compute,mb3_s2_bwd,0.004600468480000001,0.004662968480000001,0,2,compute,mb3_s2_bwd,0.004600468480000001,0.004662968480000001
220,1,5,1,4,comm,gradient,0.004662968480000001,0.00474685456,8388608,5,comm,gradient,0.004662968480000001,0.00474685456
221,1,4,0,3,comm,gradient,0.004662968480000001,0.00474685456,8388608,4,comm,gradient,0.004662968480000001,0.00474685456
222,0,3,0,2,comm,gradient,0.004662968480000001,0.00474685456,8388608,3,comm,gradient,0.004662968480000001,0.00474685456
223,0,2,0,1,comm,gradient,0.004662968480000001,0.00474685456,8388608,2,comm,gradient,0.004662968480000001,0.00474685456
224,1,4,1,4,compute,mb0_s4_bwd,0.00474685456,0.00480935456,0,4,compute,mb0_s4_bwd,0.00474685456,0.00480935456
225,0,3,0,3,compute,mb1_s3_bwd,0.00474685456,0.00480935456,0,3,compute,mb1_s3_bwd,0.00474685456,0.00480935456
226,0,2,0,2,compute,mb2_s2_bwd,0.00474685456,0.00480935456,0,2,compute,mb2_s2_bwd,0.00474685456,0.00480935456
227,0,1,0,1,compute,mb3_s1_bwd,0.00474685456,0.00480935456,0,1,compute,mb3_s1_bwd,0.00474685456,0.00480935456
228,1,4,0,3,comm,gradient,0.00480935456,0.00489324064,8388608,4,comm,gradient,0.00480935456,0.00489324064
229,0,3,0,2,comm,gradient,0.00480935456,0.00489324064,8388608,3,comm,gradient,0.00480935456,0.00489324064
230,0,2,0,1,comm,gradient,0.00480935456,0.00489324064,8388608,2,comm,gradient,0.00480935456,0.00489324064
231,0,1,0,0,comm,gradient,0.00480935456,0.00489324064,8388608,1,comm,gradient,0.00480935456,0.00489324064
232,0,3,0,3,compute,mb0_s3_bwd,0.00489324064,0.00495574064,0,3,compute,mb0_s3_bwd,0.00489324064,0.00495574064
233,0,2,0,2,compute,mb1_s2_bwd,0.00489324064,0.00495574064,0,2,compute,mb1_s2_bwd,0.00489324064,0.00495574064
234,0,1,0,1,compute,mb2_s1_bwd,0.00489324064,0.00495574064,0,1,compute,mb2_s1_bwd,0.00489324064,0.00495574064
235,0,0,0,0,compute,mb3_s0_bwd,0.00489324064,0.00495574064,0,0,compute,mb3_s0_bwd,0.00489324064,0.00495574064
236,0,3,0,2,comm,gradient,0.00495574064,0.00503962672,8388608,3,comm,gradient,0.00495574064,0.00503962672
237,0,2,0,1,comm,gradient,0.00495574064,0.00503962672,8388608,2,comm,gradient,0.00495574064,0.00503962672
238,0,1,0,0,comm,gradient,0.00495574064,0.00503962672,8388608,1,comm,gradient,0.00495574064,0.00503962672
239,0,2,0,2,compute,mb0_s2_bwd,0.00503962672,0.00510212672,0,2,compute,mb0_s2_bwd,0.00503962672,0.00510212672
240,0,1,0,1,compute,mb1_s1_bwd,0.00503962672,0.00510212672,0,1,compute,mb1_s1_bwd,0.00503962672,0.00510212672
241,0,0,0,0,compute,mb2_s0_bwd,0.00503962672,0.00510212672,0,0,compute,mb2_s0_bwd,0.00503962672,0.00510212672
242,0,2,0,1,comm,gradient,0.00510212672,0.0051860128,8388608,2,comm,gradient,0.00510212672,0.0051860128
243,0,1,0,0,comm,gradient,0.00510212672,0.0051860128,8388608,1,comm,gradient,0.00510212672,0.0051860128
244,0,1,0,1,compute,mb0_s1_bwd,0.0051860128,0.0052485128,0,1,compute,mb0_s1_bwd,0.0051860128,0.0052485128
245,0,0,0,0,compute,mb1_s0_bwd,0.0051860128,0.0052485128,0,0,compute,mb1_s0_bwd,0.0051860128,0.0052485128
246,0,1,0,0,comm,gradient,0.0052485128,0.005332398879999999,8388608,1,comm,gradient,0.0052485128,0.005332398879999999
247,0,0,0,0,compute,mb0_s0_bwd,0.005332398879999999,0.0053948988799999995,0,0,compute,mb0_s0_bwd,0.005332398879999999,0.0053948988799999995
